personenId,herkunft,herkunftname
33341,361,Hartheim
33354,32,München
33359,4,Aschach
33360,27,Wien
33361,221,See
33363,95,Mauthausen
33365,74,Altenhof
33377,5,von der Mühl
33379,92,Vilshofen
33386,230,Schmidelsau
33387,32,München
33394,175,Neuburg am Inn
33395,90,Glarus
33396,27,Wien
33397,11,Regensburg
33399,775,Alkoven
33400,66,von der Ranna
33402,1312,Einöd
33407,27,Wien
33418,221,See
33419,64,Obernberg (am Inn)
33422,66,von der Ranna
33423,87,von der Au
33424,346,von der Bschauerin
33425,191,Ettal
33426,51,Kelheim
33432,51,Kelheim
33438,146,Neustadt an der Donau
33439,426,Hößgang
33442,73,Wels
33455,29,Engelhartszell
33457,33,Hofkirchen (im Mühlkreis)
33458,193,Wilhering
33461,35,Grafenau
33463,5,von der Mühl
33467,62,Augsburg
33470,59,Seestetten
33484,173,Neufelden
33485,243,Gaishofen
33488,11,Regensburg
33493,32,München
33499,771,Straßburg
38168,24,Tölz
33505,575,Stuttgart
33506,99,Peiting
33512,11,Regensburg
33513,223,Dietzendorf
33515,4,Aschach
33517,27,Wien
33518,3,Linz
33521,385,Schaden
33522,1340,Raffenhausen
33532,25,Eferding
33546,87,von der Au
33547,65,Brandstatt
33548,27,Wien
33549,65,Brandstatt
33552,5,von der Mühl
33553,11,Regensburg
33554,144,Rohrbach (in Oberösterreich)
33558,447,Moosburg
33564,59,Seestetten
33566,13,Obernzell/Hafnerzell
33568,9,Hall
33569,44,Ottensheim
33570,66,von der Ranna
33972,797,Frankfurt am Main
33573,1112,Struden
33574,1249,Bergheim
33576,250,Wegenstois
33577,276,Schwarzach
33578,10,Passau
33579,10,Passau
33581,144,Rohrbach (in Oberösterreich)
33584,42,Hallein
36800,25,Eferding
33587,9,Hall
33594,8,Kufstein
33606,13,Obernzell/Hafnerzell
33615,86,Mittenwald
33616,3,Linz
33617,41,Deggendorf
33618,1308,Ering
33619,60,Sandbach
33621,292,Burghausen
33625,95,Mauthausen
33626,175,Neuburg am Inn
33627,87,von der Au
33630,27,Wien
33634,216,Schlögen
33636,73,Wels
33645,623,Salaberg
33646,418,von der Freyung
33652,27,Wien
33656,60,Sandbach
33657,15,Ulm
33665,127,Pleinting
33671,187,Wallgau
33672,10,Passau
33673,1275,Hofkirchen
33674,22,Straubing
39039,3,Linz
33682,1182,Deisendorf
33683,11,Regensburg
33691,3,Linz
33695,170,Raab
33697,9,Hall
33698,1018,Gammertingen
33699,92,Vilshofen
33700,24,Tölz
33705,4,Aschach
33707,150,Wiesen
33711,49,Stadtamhof
33712,98,Schongau
33713,98,Schongau
38630,4,Aschach
33733,225,Neuhaus (an der Donau)
33735,66,von der Ranna
33737,102,Irring
33747,3,Linz
33759,69,Schärding
33762,45,Lembach
33763,7,Rosenheim
33764,1012,Ehingen
33766,340,Dillingen
33767,4,Aschach
33781,45,Lembach
33782,722,Lautrach
33784,4,Aschach
33785,3,Linz
33786,127,Pleinting
33787,1280,Altmühlmünster
33788,15,Ulm
33797,27,Wien
33804,11,Regensburg
33812,8,Kufstein
33820,8,Kufstein
39304,29,Engelhartszell
33824,27,Wien
33825,66,von der Ranna
33826,22,Straubing
33831,493,Grub (bei Kirchberg)
38089,28,Freizell/Marsbachzell
33849,1307,Beham
33850,32,München
37726,32,München
33857,16,Lechbruck
33858,3,Linz
33861,1149,Oberau
33862,65,Brandstatt
33866,27,Wien
33870,24,Tölz
33871,9,Hall
33873,269,Mühldorf (am Inn)
33874,49,Stadtamhof
33881,62,Augsburg
33882,1270,Reischach
33883,51,Kelheim
33885,4,Aschach
33888,27,Wien
33921,43,St. Florian
33933,10,Passau
33936,183,Sarleinsbach
33937,13,Obernzell/Hafnerzell
33946,62,Augsburg
33952,656,Siebenbürgen
33955,66,von der Ranna
33956,4,Aschach
33960,32,München
33961,175,Neuburg am Inn
33963,4,Aschach
33978,66,von der Ranna
33983,3,Linz
33984,1150,Garham
33986,142,Ingolstadt
38121,10,Passau
34008,60,Sandbach
34016,26,Wesenufer
34019,12,Pressburg
34024,25,Eferding
34031,4,Aschach
34041,92,Vilshofen
34043,66,von der Ranna
34056,66,von der Ranna
34057,4,Aschach
36823,943,Strumb
34062,13,Obernzell/Hafnerzell
38883,767,Kremnitz
34068,15,Ulm
34082,1151,Götzing
34084,16,Lechbruck
34085,87,von der Au
39081,1284,Jettingen
34090,25,Eferding
34091,10,Passau
34092,206,Gramastetten
34094,969,Baumgarten
34098,21,Salzburg
34099,10,Passau
34100,4,Aschach
34127,63,Kallmünz
34129,9,Hall
34135,2,Nürnberg
34146,4,Aschach
34148,199,Niederkappel
38661,112,Niederösterreich
34158,21,Salzburg
34161,390,Peuerbach
34163,66,von der Ranna
34164,29,Engelhartszell
34165,212,Heitzenhofen
34167,178,Neuburg an der Donau
38119,45,Lembach
34176,10,Passau
34178,59,Seestetten
34179,1286,Danth
34182,264,Ybbs
34185,86,Mittenwald
34186,142,Ingolstadt
34187,68,Neukirchen am Walde
34188,29,Engelhartszell
39087,8,Kufstein
34190,127,Pleinting
39088,62,Augsburg
34199,114,Pielenhofen
34200,11,Regensburg
39748,906,Ludwigsburg
34205,13,Obernzell/Hafnerzell
34212,4,Aschach
34214,221,See
34215,92,Vilshofen
39404,1328,Pethenöggen
34228,13,Obernzell/Hafnerzell
34238,24,Tölz
34243,41,Deggendorf
34244,234,Aldersbach
34247,225,Neuhaus (an der Donau)
34248,225,Neuhaus (an der Donau)
34249,30,Laufen
34251,24,Tölz
34252,12,Pressburg
34264,92,Vilshofen
34266,1152,Altau
34269,225,Neuhaus (an der Donau)
34274,27,Wien
34275,600,Aibling
34277,63,Kallmünz
34291,316,Hals
34295,470,Heining
39658,307,Winzer
34317,11,Regensburg
38546,144,Rohrbach (in Oberösterreich)
34321,8,Kufstein
34322,609,Puchheim
34324,385,Schaden
34326,225,Neuhaus (an der Donau)
39338,44,Ottensheim
34330,3,Linz
34333,24,Tölz
34347,128,Innsbruck
34348,24,Tölz
38118,2,Nürnberg
34353,10,Passau
34359,24,Tölz
34362,3,Linz
34366,27,Wien
34368,1241,Audorf
34374,142,Ingolstadt
34375,178,Neuburg an der Donau
34380,30,Laufen
34383,470,Heining
34384,15,Ulm
34386,199,Niederkappel
34387,22,Straubing
34393,128,Innsbruck
34395,70,Angath
34396,424,Aitrach
34397,65,Brandstatt
34398,95,Mauthausen
34401,216,Schlögen
34408,22,Straubing
34410,92,Vilshofen
34424,25,Eferding
34426,30,Laufen
34428,126,Windorf
34435,154,Schlägl
34437,202,Enns
34441,191,Ettal
34445,3,Linz
34447,10,Passau
34454,27,Wien
34462,87,von der Au
34465,585,Arzl
34469,3,Linz
34470,312,Esternberg
34475,10,Passau
34476,10,Passau
34477,144,Rohrbach (in Oberösterreich)
34481,13,Obernzell/Hafnerzell
34489,225,Neuhaus (an der Donau)
34493,11,Regensburg
34504,10,Passau
34517,33,Hofkirchen (im Mühlkreis)
34518,28,Freizell/Marsbachzell
34521,65,Brandstatt
34531,9,Hall
34540,7,Rosenheim
34541,25,Eferding
34542,33,Hofkirchen (im Mühlkreis)
34543,175,Neuburg am Inn
34546,3,Linz
34550,3,Linz
34553,12,Pressburg
34554,199,Niederkappel
34568,239,Bogen
34569,159,Garmisch
34575,87,von der Au
38447,869,Sierling
34579,4,Aschach
34592,24,Tölz
34593,8,Kufstein
34596,13,Obernzell/Hafnerzell
34600,27,Wien
34602,87,von der Au
34615,60,Sandbach
34620,92,Vilshofen
34622,196,Landshaag
34623,10,Passau
34624,21,Salzburg
34626,180,St. Nikola
34628,27,Wien
34640,62,Augsburg
34648,144,Rohrbach (in Oberösterreich)
34652,95,Mauthausen
34653,471,Mautern
34657,4,Aschach
34662,10,Passau
34663,27,Wien
34704,114,Pielenhofen
34705,97,Murnau
34706,26,Wesenufer
34711,225,Neuhaus (an der Donau)
39117,128,Innsbruck
34714,60,Sandbach
34716,126,Windorf
38936,109,Würzburg
34722,620,Wolfratshausen
34723,66,von der Ranna
34734,27,Wien
34743,11,Regensburg
34745,29,Engelhartszell
38960,247,Lauingen
34757,1154,Zwiesel
34758,60,Sandbach
34765,29,Engelhartszell
34769,27,Wien
34772,63,Kallmünz
38006,39,Kitzbühel
34780,49,Stadtamhof
34781,9,Hall
34788,3,Linz
34790,62,Augsburg
34795,68,Neukirchen am Walde
34797,30,Laufen
34811,894,Langenstein
34820,29,Engelhartszell
34837,13,Obernzell/Hafnerzell
34839,18,Rannariedl
34844,32,München
34845,30,Laufen
34846,43,St. Florian
34851,14,Kobling
38852,10,Passau
34858,345,Röhrnbach
34859,7,Rosenheim
34860,146,Neustadt an der Donau
34863,771,Straßburg
34864,7,Rosenheim
34869,10,Passau
34878,146,Neustadt an der Donau
34879,10,Passau
34884,273,Ofen (Buda)
34888,15,Ulm
34889,109,Würzburg
34890,49,Stadtamhof
34893,3,Linz
34894,3,Linz
34897,9,Hall
34898,138,Rattenberg
34899,259,Steyregg
34901,2,Nürnberg
34904,64,Obernberg (am Inn)
34909,15,Ulm
34912,21,Salzburg
34917,514,Krün
34919,25,Eferding
34928,134,Tittmoning
34933,938,Gerlau
34953,482,Kirchdorf (an der Krems)
34956,7,Rosenheim
34960,179,Obermühl
34964,10,Passau
34965,819,Neureichenau
34970,469,Hengersberg
38009,243,Gaishofen
34990,4,Aschach
34992,190,Waizenkirchen
34993,86,Mittenwald
34994,27,Wien
34997,17,Steyr
35011,28,Freizell/Marsbachzell
35015,4,Aschach
35016,66,von der Ranna
35017,17,Steyr
35022,9,Hall
35030,22,Straubing
35032,17,Steyr
35035,69,Schärding
35036,196,Landshaag
35039,194,Lambach
35041,28,Freizell/Marsbachzell
35053,27,Wien
35054,747,Waidhofen
35056,7,Rosenheim
35061,87,von der Au
35062,10,Passau
35078,11,Regensburg
36551,17,Steyr
35086,4,Aschach
35090,11,Regensburg
35091,267,Grieskirchen
36819,292,Burghausen
35097,10,Passau
35098,87,von der Au
35113,148,Ungarn
35114,41,Deggendorf
35878,57,Landau
35117,307,Winzer
35118,5,von der Mühl
35122,27,Wien
35128,27,Wien
35130,48,Kasten (an der Donau)
35132,45,Lembach
35134,22,Straubing
35137,223,Dietzendorf
35138,462,Schönau (im Bayerischen Wald)
35139,496,England
35145,196,Landshaag
35146,276,Schwarzach
35147,103,Haslach
35148,27,Wien
35167,49,Stadtamhof
35158,10,Passau
35177,225,Neuhaus (an der Donau)
35169,27,Wien
35175,10,Passau
35183,60,Sandbach
35186,27,Wien
35188,221,See
35193,127,Pleinting
35194,11,Regensburg
39138,44,Ottensheim
35196,28,Freizell/Marsbachzell
35197,10,Passau
35204,29,Engelhartszell
35205,4,Aschach
35206,4,Aschach
35209,3,Linz
35213,100,Donauwörth
35222,27,Wien
35225,470,Heining
35238,94,Dreissenau
35244,182,Aigen (im Mühlkreis)
35248,173,Neufelden
35250,993,Wetzendorf
35251,11,Regensburg
35258,3,Linz
35271,10,Passau
35272,60,Sandbach
35278,5,von der Mühl
35280,733,Prag
35291,33,Hofkirchen (im Mühlkreis)
35302,172,Waldkirchen
35309,216,Schlögen
35312,30,Laufen
35313,29,Engelhartszell
35315,9,Hall
35316,137,Eich
35318,110,Reichersberg
35319,92,Vilshofen
35320,3,Linz
35322,174,Haarschedl
35323,29,Engelhartszell
35324,10,Passau
35325,29,Engelhartszell
35334,10,Passau
35335,225,Neuhaus (an der Donau)
35339,21,Salzburg
35341,5,von der Mühl
35342,706,Haibach
35350,44,Ottensheim
35351,1312,Einöd
35833,55,Putzleinsdorf
35369,310,Niederalteich
35370,1158,Ottensheim und Linz
35371,5,von der Mühl
35375,630,Baumgartenberg
35385,21,Salzburg
35388,1295,Yrmessüng
35391,329,Fellheim
35392,1296,Lohrsdorf
35393,3,Linz
35394,142,Ingolstadt
35395,27,Wien
35396,9,Hall
35408,29,Engelhartszell
35412,27,Wien
35413,27,Wien
35414,27,Wien
35415,264,Ybbs
35416,1159,Greuth
35417,30,Laufen
35420,49,Stadtamhof
35422,11,Regensburg
35427,225,Neuhaus (an der Donau)
35428,1161,Kling
35429,1297,Höllmannsried
35431,10,Passau
39292,89,Krems
35437,49,Stadtamhof
35439,13,Obernzell/Hafnerzell
35440,29,Engelhartszell
35441,29,Engelhartszell
35450,72,Burglengenfeld
35451,10,Passau
35452,145,Klosterneuburg
35459,805,Steinbach
35466,62,Augsburg
35468,142,Ingolstadt
36279,45,Lembach
35471,243,Gaishofen
35472,424,Aitrach
35473,33,Hofkirchen (im Mühlkreis)
35481,5,von der Mühl
35483,27,Wien
38954,9,Hall
35492,22,Straubing
35494,173,Neufelden
35497,73,Wels
35498,25,Eferding
35499,4,Aschach
35502,167,Melk
35503,1162,Bremen
35505,178,Neuburg an der Donau
35508,327,Indelhausen
35509,62,Augsburg
35519,1164,Zinzendorf
38901,4,Aschach
35526,230,Schmidelsau
35527,11,Regensburg
35528,540,Urfahr
35529,60,Sandbach
35531,17,Steyr
35535,94,Dreissenau
35545,27,Wien
35557,4,Aschach
35558,174,Haarschedl
35565,119,Schwaz
35571,1325,Hagenau
35573,4,Aschach
35575,383,Wörth
35577,3,Linz
35578,24,Tölz
35581,9,Hall
35585,10,Passau
35587,8,Kufstein
35592,30,Laufen
35596,33,Hofkirchen (im Mühlkreis)
35607,73,Wels
35608,27,Wien
35621,2,Nürnberg
35622,4,Aschach
39122,1293,Wattstein
35626,60,Sandbach
35638,949,Donauhäusel
38802,62,Augsburg
35645,86,Mittenwald
35646,27,Wien
35653,2,Nürnberg
35655,1165,Pfaffenhausen
35656,9,Hall
35659,60,Sandbach
35665,27,Wien
35666,27,Wien
35667,3,Linz
35668,45,Lembach
35669,182,Aigen (im Mühlkreis)
35672,424,Aitrach
35677,1255,Kößlau
35693,227,Gran
35707,797,Frankfurt am Main
38851,3,Linz
35713,103,Haslach
35715,385,Schaden
35716,144,Rohrbach (in Oberösterreich)
35717,61,Landshut
35718,105,Reinhausen
35719,12,Pressburg
35722,126,Windorf
35734,286,Ortenburg
35736,27,Wien
35752,27,Wien
35758,291,Plattling
35759,5,von der Mühl
35760,77,Neuburg
35765,9,Hall
35768,57,Landau
35769,119,Schwaz
35771,10,Passau
38863,424,Aitrach
35779,66,von der Ranna
35780,33,Hofkirchen (im Mühlkreis)
35781,128,Innsbruck
35786,363,Staffling
35787,15,Ulm
35788,4,Aschach
35789,9,Hall
35791,4,Aschach
35803,49,Stadtamhof
35808,11,Regensburg
35814,439,Wasen
35826,61,Landshut
35828,3,Linz
35847,223,Dietzendorf
35848,390,Peuerbach
35851,340,Dillingen
35852,1265,Kellmünz
35853,1169,Ketting
35862,5,von der Mühl
35863,64,Obernberg (am Inn)
36873,10,Passau
35868,92,Vilshofen
35883,470,Heining
35894,143,Donaustauf
35895,17,Steyr
35896,27,Wien
35900,42,Hallein
35902,11,Regensburg
35916,9,Hall
35917,69,Schärding
35928,216,Schlögen
35929,29,Engelhartszell
35930,162,Königstetten
35933,11,Regensburg
35935,191,Ettal
35936,10,Passau
35937,87,von der Au
35941,500,Gneisenau
35951,147,Sprinzenstein
35953,1173,Wingsteur
35954,1174,Weissental
35961,129,Audorf (Ober-)
35963,797,Frankfurt am Main
35968,11,Regensburg
35971,1273,Warasdin
35972,501,Gstocket
38616,227,Gran
35980,3,Linz
35982,6,Langhalsen
35983,27,Wien
35991,95,Mauthausen
35993,13,Obernzell/Hafnerzell
35995,68,Neukirchen am Walde
36001,87,von der Au
36002,183,Sarleinsbach
36003,324,Mähren
36015,33,Hofkirchen (im Mühlkreis)
36016,29,Engelhartszell
36023,27,Wien
36025,1176,Segen
36027,383,Wörth
36031,488,Breslau
36038,10,Passau
36039,44,Ottensheim
36042,792,Galla
36043,92,Vilshofen
36047,100,Donauwörth
38631,24,Tölz
36050,3,Linz
36053,3,Linz
36054,3,Linz
36606,366,Inn
36059,9,Hall
36064,27,Wien
38526,10,Passau
36070,62,Augsburg
39207,28,Freizell/Marsbachzell
38985,763,Linz-Urfahr
36092,29,Engelhartszell
36093,1363,Kirchberg
36101,27,Wien
38132,4,Aschach
36105,22,Straubing
36107,1344,Hollenburg
36108,73,Wels
36109,4,Aschach
36114,9,Hall
36118,25,Eferding
36119,230,Schmidelsau
36122,366,Inn
36125,59,Seestetten
36136,9,Hall
36137,10,Passau
36694,266,Pleß
36139,27,Wien
36140,27,Wien
36142,8,Kufstein
36143,55,Putzleinsdorf
36144,9,Hall
36145,4,Aschach
36150,8,Kufstein
36157,27,Wien
36158,11,Regensburg
38944,103,Haslach
36165,264,Ybbs
36167,383,Wörth
36176,148,Ungarn
36179,74,Altenhof
36180,29,Engelhartszell
36181,26,Wesenufer
36184,1277,Kralitz
36186,129,Audorf (Ober-)
36187,3,Linz
36188,10,Passau
36191,8,Kufstein
36196,29,Engelhartszell
36203,5,von der Mühl
36205,4,Aschach
36206,25,Eferding
36226,7,Rosenheim
36228,44,Ottensheim
36231,3,Linz
36240,470,Heining
36252,12,Pressburg
36254,331,Neuhausen (an der Leibi)
36256,90,Glarus
36265,3,Linz
36267,27,Wien
36271,324,Mähren
36275,128,Innsbruck
36280,27,Wien
36288,13,Obernzell/Hafnerzell
36293,193,Wilhering
36294,55,Putzleinsdorf
38947,15,Ulm
36296,27,Wien
36301,148,Ungarn
36302,118,Regen
36303,18,Rannariedl
36306,487,Raitenhaslach
36307,4,Aschach
36318,27,Wien
36328,11,Regensburg
36329,109,Würzburg
36330,3,Linz
36350,1179,von der Höllmühle
36351,9,Hall
36352,599,Schwanenstadt
36354,8,Kufstein
36362,57,Landau
36365,33,Hofkirchen (im Mühlkreis)
36367,9,Hall
36371,144,Rohrbach (in Oberösterreich)
36376,190,Waizenkirchen
36377,438,Sagedt
36384,62,Augsburg
36393,4,Aschach
36396,60,Sandbach
36397,5,von der Mühl
36403,11,Regensburg
36413,372,Brüssel
36415,8,Kufstein
36416,118,Regen
36417,555,Lothringen
36425,151,Eichstätt
36427,461,Doblstein
36429,27,Wien
36432,27,Wien
36435,10,Passau
36437,708,Wolfstein
36440,44,Ottensheim
36446,158,Freising
36448,148,Ungarn
36449,401,Ebenwies
36450,13,Obernzell/Hafnerzell
36451,13,Obernzell/Hafnerzell
36452,903,Graz
36455,8,Kufstein
36456,406,Hauzenberg
36457,68,Neukirchen am Walde
36458,225,Neuhaus (an der Donau)
36459,13,Obernzell/Hafnerzell
36462,3,Linz
36481,65,Brandstatt
36492,54,Wasserburg
36494,225,Neuhaus (an der Donau)
36496,1180,Loibersdorf
36499,763,Linz-Urfahr
36507,27,Wien
36515,54,Wasserburg
36518,436,Habach
36522,1267,Pass
36524,175,Neuburg am Inn
36525,95,Mauthausen
36526,212,Heitzenhofen
36543,72,Burglengenfeld
39030,206,Gramastetten
36561,9,Hall
36562,1368,Nußdorf (bei Wien)
36563,3,Linz
36565,27,Wien
36572,1125,Öhlet
36575,27,Wien
36577,3,Linz
36578,27,Wien
36591,95,Mauthausen
36597,813,Baumburg
36598,27,Wien
36599,66,von der Ranna
36600,27,Wien
36617,9,Hall
36623,26,Wesenufer
36633,27,Wien
38422,3,Linz
36660,454,von der Kaiserau
36664,4,Aschach
36666,742,Schellenberg
36667,40,Bogenberg
36668,4,Aschach
36689,247,Lauingen
36693,26,Wesenufer
36696,112,Niederösterreich
36704,10,Passau
36708,45,Lembach
36718,27,Wien
36727,579,Neubeuern
36728,92,Vilshofen
36729,45,Lembach
36730,703,Portugal
36734,792,Galla
36735,27,Wien
36736,3,Linz
36737,29,Engelhartszell
36738,48,Kasten (an der Donau)
36741,92,Vilshofen
36744,1124,Böhmen
36750,66,von der Ranna
36755,66,von der Ranna
36756,424,Aitrach
36760,309,Gstöttenau
36771,307,Winzer
36774,17,Steyr
36786,9,Hall
36787,1252,Marbach (an der Donau)
36788,3,Linz
36789,127,Pleinting
36794,3,Linz
36802,21,Salzburg
36809,273,Ofen (Buda)
36815,354,Holland
39043,105,Reinhausen
36824,10,Passau
36825,4,Aschach
36826,4,Aschach
36830,24,Tölz
36833,5,von der Mühl
36835,82,Braunau (am Inn)
36836,69,Schärding
36837,10,Passau
36838,246,Korneuburg
38996,79,Stein
36847,1186,Rohrau
36850,27,Wien
36853,407,Wolfenbüttel
36859,3,Linz
36862,383,Wörth
36864,27,Wien
38995,248,Tirol
36870,474,Gaisbach
36877,170,Raab
36879,11,Regensburg
36898,15,Ulm
36900,221,See
36903,65,Brandstatt
36904,5,von der Mühl
36905,22,Straubing
36908,65,Brandstatt
36909,4,Aschach
36911,92,Vilshofen
36913,10,Passau
36916,66,von der Ranna
36917,1252,Marbach (an der Donau)
36919,1187,Grattersdorf
36931,66,von der Ranna
36942,27,Wien
36944,22,Straubing
36945,376,Reuting
36952,3,Linz
39031,44,Ottensheim
36961,13,Obernzell/Hafnerzell
36971,27,Wien
39263,27,Wien
36975,186,Vornbach
36976,25,Eferding
36978,66,von der Ranna
36979,83,Häuseln
36985,33,Hofkirchen (im Mühlkreis)
36990,83,Häuseln
36995,82,Braunau (am Inn)
37002,732,Holzheim
37014,3,Linz
37016,27,Wien
37017,13,Obernzell/Hafnerzell
37019,361,Hartheim
37020,10,Passau
37021,32,München
37024,172,Waldkirchen
37025,44,Ottensheim
37026,3,Linz
37030,29,Engelhartszell
37031,10,Passau
37032,221,See
37033,221,See
37035,24,Tölz
37036,11,Regensburg
37041,25,Eferding
37050,903,Graz
37051,3,Linz
37052,8,Kufstein
37058,688,Metten
37059,1365,Kirchdorf
37062,202,Enns
37064,13,Obernzell/Hafnerzell
37066,13,Obernzell/Hafnerzell
37080,190,Waizenkirchen
37081,410,Stampfing
37082,132,Ohlstadt
37083,10,Passau
37085,11,Regensburg
37090,62,Augsburg
37095,32,München
37099,1189,Oberhaid
37102,87,von der Au
37103,2,Nürnberg
37104,5,von der Mühl
37105,66,von der Ranna
37106,98,Schongau
37111,548,Weilheim
37112,29,Engelhartszell
37113,2,Nürnberg
37115,74,Altenhof
37122,28,Freizell/Marsbachzell
37123,74,Altenhof
37124,452,Perg
37128,66,von der Ranna
37131,100,Donauwörth
37132,35,Grafenau
37134,221,See
37137,1315,Neuhaus (am Inn)
37139,155,Puesen
37150,132,Ohlstadt
37151,1112,Struden
37152,7,Rosenheim
37153,498,von der Exlau
37154,662,Strassham
37155,44,Ottensheim
37156,15,Ulm
37157,771,Straßburg
37160,13,Obernzell/Hafnerzell
37167,79,Stein
37171,13,Obernzell/Hafnerzell
37172,379,Aggsbach
37174,10,Passau
37180,100,Donauwörth
37182,62,Augsburg
37189,9,Hall
37190,27,Wien
37193,27,Wien
37197,119,Schwaz
37199,11,Regensburg
37201,61,Landshut
37205,21,Salzburg
37206,751,Orth
37207,66,von der Ranna
37208,1191,Kolleck
37214,121,Nußdorf (am Inn)
37215,510,Beuern
37216,66,von der Ranna
37221,1192,Heggbach
37222,1193,Schambach
37223,1193,Schambach
37224,1193,Schambach
38907,41,Deggendorf
37232,81,Gmunden
37235,27,Wien
37259,17,Steyr
37260,25,Eferding
37271,41,Deggendorf
37279,584,Münster
37288,167,Melk
37291,81,Gmunden
37302,44,Ottensheim
37303,69,Schärding
37309,9,Hall
37313,30,Laufen
37314,267,Grieskirchen
37315,25,Eferding
37316,1275,Hofkirchen
37317,81,Gmunden
37318,1194,Lutzingen
37333,797,Frankfurt am Main
37335,1195,Tättenbach
37339,16,Lechbruck
37342,2,Nürnberg
37343,390,Peuerbach
37344,402,Gaishäusel
37351,10,Passau
37352,103,Haslach
37353,132,Ohlstadt
37354,22,Straubing
37356,10,Passau
37357,1,Neuhaus
37358,44,Ottensheim
37360,8,Kufstein
37361,24,Tölz
37363,29,Engelhartszell
37364,27,Wien
37368,4,Aschach
37379,21,Salzburg
37381,11,Regensburg
37382,26,Wesenufer
37383,29,Engelhartszell
37390,127,Pleinting
37391,30,Laufen
37392,221,See
37393,5,von der Mühl
37394,349,Tulln
37395,439,Wasen
37397,3,Linz
37399,5,von der Mühl
37400,88,Weitenegg
37405,943,Strumb
37410,176,Söldenau
37413,247,Lauingen
37415,103,Haslach
37418,470,Heining
37419,406,Hauzenberg
37421,25,Eferding
37424,89,Krems
37433,390,Peuerbach
37443,13,Obernzell/Hafnerzell
37444,225,Neuhaus (an der Donau)
37445,4,Aschach
37446,13,Obernzell/Hafnerzell
37449,66,von der Ranna
37450,134,Tittmoning
37451,22,Straubing
37459,1197,Pförring
37460,87,von der Au
37463,3,Linz
37464,4,Aschach
37465,95,Mauthausen
37469,3,Linz
37471,637,Hofstetten (im Mühlkreis)
37472,30,Laufen
37478,309,Gstöttenau
37480,225,Neuhaus (an der Donau)
37482,487,Raitenhaslach
37491,11,Regensburg
37493,11,Regensburg
37496,126,Windorf
37497,129,Audorf (Ober-)
37502,66,von der Ranna
37503,87,von der Au
37504,1228,Griesbach
37505,73,Wels
37506,243,Gaishofen
37507,22,Straubing
37512,87,von der Au
37513,87,von der Au
37514,87,von der Au
37515,175,Neuburg am Inn
37516,4,Aschach
37517,5,von der Mühl
37518,10,Passau
37519,15,Ulm
37520,87,von der Au
37521,1106,Wolfershausen
