angaben_passagiereId,personenId,angabenId,zielort,judenleibmaut,judenleibmaut_fl,judenleibmaut_s,judenleibmaut_d,bemerkungen,passagiereOrder
13825,491,23744,27,,,,,,
13827,33037,68166,3,,,,,,
13828,16,68169,,,,,,,
13829,408,68175,3,,,,,,
13830,113,68177,3,,,,,,
13831,16,68179,,,,,,,
13832,29530,68183,,,,,,,
13833,15,68185,27,,,,,,
13834,21628,68186,27,,,,,,
17120,38893,68186,27,,,,,,
13836,113,68190,3,,,,,,
13837,113,68192,,,,,,,
13839,6823,24497,3,,,,,,
13840,16,68202,27,,,,,,
13841,113,68204,3,,,,,,
13842,414,68205,3,,,,,,
13843,113,68211,3,,,,,,
13844,113,68212,3,,,,,,
13845,33050,68217,27,,,,,,
13846,15,68220,,,,,,,
13847,2999,68224,,,,,,,
13848,407,68231,,,,,,,
13849,113,68237,3,,,,,,
13850,113,68241,3,,,,,,
13851,5588,68254,,,,,,,
13852,16,68269,,,,,,,
13853,645,68289,,,,,,,
13854,89,68298,13,,,,,,
13855,16,68299,160,,,,,,
13856,322,68301,3,,,,,,
13857,16,68307,,,,,,,
13858,23837,68313,89,,,,,,
13859,16,68331,160,,,,,,
13860,1587,68332,10,,,,,,
17012,5090,68333,,,,,,,
13862,33103,68335,27,,,,,,
13863,15,68339,,,,,,,
13864,16,68348,,,,,,,
17175,22900,68354,27,,,,,,
13866,15,68364,,,,,,,
13867,1587,68365,65,,,,,,
13868,113,68368,3,,,,,,
13869,16,68369,,,,,,,
13870,16,68370,3,,,,,,
13871,113,68376,3,,,,,,
13872,16,68379,3,,,,,,
13873,2999,68382,3,,,,,,
13874,16,68392,27,,,,,,
13875,16,68396,,,,,,,
13876,16,68398,,,,,,,
13877,16,68399,3,,,,,,
13878,4026,68400,3,,,,,,
13879,16,68402,3,,,,,,
13880,33124,68403,27,,,,,,
17121,38895,68403,27,,,,,,
13882,16,68413,3,,,,,,
13883,554,68414,4,,,,,,
13884,16,68417,3,,,,,,
13885,113,68418,3,,,,,,
13886,33126,68420,27,,,,,,
13887,16,68422,,,,,,,
13888,20656,68427,27,1,18,,,,
13889,16,68428,,,,,,,
13890,16,68429,,,,,,,
13891,16,68434,,,,,,,
13892,554,68442,,,,,,,
13893,16,68447,,,,,,,
13894,15,68456,,,,,,,
13895,33135,68458,27,,,,,,
13896,20200,68459,,,,,,,
13897,9503,68475,,,,,,,
13898,16,68482,,,,,,,
13899,20448,68489,216,,,,,,
13900,16,68490,27,,,,,,
13901,16,68491,,,,,,,
13902,4147,68502,,,,,,,
13903,33149,68505,,,,,,,
13904,21594,68509,,,,,,,
13905,5801,68511,,,,,,,
13906,33151,68511,,,,,,,
13907,16,68525,,,,,,,
13908,16,68526,,,,,,,
13909,16,68528,,,,,,,
13910,33162,68531,,,,,,,
13911,33163,68531,,,,,,,
13912,16,68534,,,,,,,
13913,3372,68537,,,,,,,
13914,113,68544,,,,,,,
13915,4007,68551,,,,,,,
13916,33177,68553,,,,,,,
13917,33182,68564,3,,,,,,
13918,1587,68574,,,,,,,
13919,5394,68582,,,,,,,
13920,16,68601,,,,,,,
13921,284,68609,,,,,,,
13922,788,68626,,,,,,,
13923,16,68636,,,,,,,
13924,15,68637,,,,,,,
13925,113,68641,216,,,,,,
13926,16,68646,27,,,,,,
13927,,68653,27,,,,,,
13928,16,68656,,,,,,,
13929,5972,68658,,,,,,,
13930,414,68665,3,,,,,,
13931,264,68678,,,,,,,
13932,5588,68679,,,,,,,
13933,15,68680,,,,,,,
13934,15,68712,3,,,,,,
13935,8250,26243,27,,,,,,
13937,1587,68727,,,,,,,
13939,1911,68751,,,,,,,
13940,1927,68765,,,,,,,
13941,16,68768,,,,,,,
13942,15,68774,,,,,,,
13943,909,68775,,,,,,,
13944,13503,68776,,,,,,,
13945,16,68792,,,,,,,
13946,113,68794,,,,,,,
13947,3925,68796,,,,,,,
13948,788,68797,,,,,,,
13949,3631,68805,,,,,,,
13950,16,68806,,,,,,,
13951,4118,68807,,,,,,,
13952,16,68809,,,,,,,
13953,16,68817,,,,,,,
13954,1354,68818,,,,,,,
17399,31892,68819,,,,,,,
13956,33266,68823,,,,,,,
13957,33267,68823,,,,,,,
13958,1340,68826,,,,,,,
13959,6899,68828,,,,,,,
13960,16,68829,,,,,,,
13961,16,68831,,,,,,,
13962,16,68835,,,,,,,
13963,4180,68840,,,,,,,
13964,17,68848,,,,,,,
13965,16,68852,,,,,,,
13966,16,68854,,,,,,,
13967,16,68856,,,,,,,
13968,16,68857,,,,,,,
13969,113,68858,,,,,,,
13970,32855,68859,148,,,,,,
13971,,68860,,,,,,,
13972,16,68864,,,,,,,
13973,31860,68865,,,,,,,
13974,554,68866,,,,,,,
13975,16,68873,,,,,,,
13976,30,68881,,,,,,,
17226,39009,68886,27,,,,,,
17225,39008,68886,27,,,,,,
13979,16,68889,,,,,,,
13980,16,68895,3,,,,,,
13981,33297,68897,,,,,,,
13982,16,68905,,,,,,,
13983,16,68912,,,,,,,
13984,4326,68935,,,,,,,
13985,28486,68934,,,,,,,
13986,5801,68936,,,,,,,
13987,32474,68938,,,,,,,
13988,617,68943,,,,,,,
13989,33050,68944,,,,,,,
13990,16,68950,,,,,,,
17173,284,68954,,,,,,,
13992,16,68958,,,,,,,
13993,17,68963,,,,,,,
13994,554,68964,,,,,,,
13995,16,68970,,,,,,,
13996,16,68972,,,,,,,
13997,16,68973,,,,,,,
13998,33315,68974,,,,,,,
13999,16,68975,3,,,,,,
14000,16,68980,,,,,,,
14001,17,68981,,,,,,,
14002,4326,68982,,,,,,,
14003,16,68984,3,,,,,,
14004,15,68985,,,,,,,
14005,15,68988,,,,,,,
14006,21213,68990,,,,,,,
17402,20930,69062,,,,,,,
14008,33318,68996,,,,,,,
14009,7298,68999,,,,,,,
14010,2310,69001,,,,,,,
14011,13002,69003,,,,,,,
14012,6793,69006,,,,,,,
14013,604,69006,,,,,,,
14014,33322,69008,,,,,,,
14015,16,69011,,,,,,,
14016,16,69012,,,,,,,
14017,16,69023,,,,,,,
14018,3631,69024,,,,,,,
14019,17,69033,,,,,,,
14020,16,69040,,,,,,,
14021,15,69043,,,,,,,
14022,672,69046,,,,,,,
14023,16,69048,,,,,,,
14024,554,69049,,,,,,,
14025,16,69050,,,,,,,
14027,554,69056,,,,,,,
14028,16,69061,,,,,,,
17403,39506,69195,,,,,,,
17227,9528,69067,,,,,,,
14031,16,69068,,,,,,,
14032,3631,69069,,,,,,,
14033,1354,69074,,,,,,,
14034,16,69078,,,,,,,
14035,16,69080,,,,,,,
17229,672,84843,,,,,,,
14037,1874,69088,,,,,,,
14038,16,69089,,,,,,,
14039,5714,69091,,,,,,,
14040,1225,69095,3,,,,,,
14041,16,69097,3,,,,,,
14042,16,69100,3,,,,,,
14043,4246,69099,,,,,,,
14044,411,69101,,,,,,,
14045,1911,69103,,,,,,,
14046,16,69104,,,,,,,
14047,16,69105,27,,,,,,
14048,30204,69117,,,,,,,
14049,,69118,,,,,,,
17123,38897,69119,3,,,,,,
17122,24735,69119,3,,,,,,
14052,30,69122,,,,,,,
14053,3482,69126,,,,,,,
14054,3631,69127,,,,,,,
14055,113,69128,3,,,,,,
14056,15,69131,,,,,,,
14057,16,69137,3,,,,,,
14061,15,69138,,,,,,,
14059,16,69139,,,,,,,
14060,16,69140,3,,,,,,
14062,27006,69146,3,1,13,4,,Fahrt von Passau aus auf den Linzer Bartholomäimarkt.,
14063,16,69149,3,,,,,,
14064,16,69151,3,,,,,,
14065,1340,69154,27,,,,,,
14066,16,69157,,,,,,,
14067,16,69158,,,,,,,
14068,414,69165,,,,,,,
14070,284,69166,,,,,,,
14071,16,69168,,,,,,,
14072,16,69172,3,,,,,,
14073,1906,69189,,,,,,,
14078,3631,69193,,,,,,,
14077,5588,69190,,,,,,,
17142,5714,76380,27,,,,,,
14080,16,69198,,,,,,,
14081,1874,69202,,,,,,,
14082,16,69210,,,,,,,
17231,4118,69215,,,,,,,
17232,39017,69217,,,,,,,
14085,6130,69221,,,,,,,
14086,16,69223,,,,,,,
14087,33398,69224,,,,,,,
14088,16,69225,,,,,,,
14089,16,69228,,,,,,,
14090,1906,69231,,,,,,,
14091,2110,69234,,,,,,,
14092,16,69238,,,,,,,
14093,788,69242,,,,,,,
14095,491,69255,27,,,,,,
14096,113,69261,,,,,,,
14097,33415,69265,,,,,,,
14098,15553,69266,3,,,,,,
14099,16885,69267,,,,,,,
14100,16,69270,,,,,,,
14101,5543,69271,,,,,,,
14102,113,69274,,,,,,,
14103,554,69277,,,,,,,
14104,16,69279,,,,,,,
14105,89,69280,,,,,,,
14106,16,69284,,,,,,,
14107,1587,69302,10,,,,,,
14108,554,69303,,,,,,,
14109,788,69304,,,,,,,
14110,554,69305,,,,,,,
14111,16,69318,,,,,,,
14112,1927,69322,3,,,,,,
14113,2701,69328,,,,,,,
14114,788,69346,,,,,,,
14115,16,69353,,,,,,,
14116,16,69365,,,,,,,
14117,15,69371,,,,,,,
16811,15,69376,,,,,,,
14119,113,69378,3,,,,,,
14120,5714,69394,,,,,,,
14121,89,69400,15,,,,,,
14122,33446,69402,,,,,,,
14123,21213,69405,,,,,,,
17406,30451,69604,,,,,,,
14125,5394,69409,,,,,,,
14126,16,69418,3,,,,,,
14127,16,69419,3,,,,,,
14128,16,69430,,,,,,,
14129,16,69431,,,,,,,
14130,4007,69433,,,,,,,
14131,3631,69451,,,,,,,
14132,33459,69456,11,,,,,,
14133,30,69465,,,,,,,
14134,3631,69479,,,,,,,
14135,5801,69481,27,,,,,,
14136,16,69484,,,,,,,
14137,1587,69491,,,,,,,
17405,2701,69510,,,,,,,
14139,3631,69514,,,,,,,
14140,3631,69528,,,,,,,
14141,16,69536,,,,,,,
14142,16,69548,,,,,,,
14143,554,69560,,,,,,,
14144,89,69561,,,,,,,
14145,16,69572,,,,,,,
17234,284,69582,,,,,,,
14147,16,69583,,,,,,,
14148,16,69584,,,,,,,
14149,5588,69588,,,,,,,
14150,16,69589,,,,,,,
14151,672,69595,,,,,,,
14152,25725,69597,,,,,,,
14153,33492,69599,,,,,,,
17407,15,69605,,,,,,,
14156,16,69621,,,,,,,
17408,23079,69637,112,,,,,,
14158,5972,69649,10,,,,,,
14159,20448,69656,216,,,,,,
14160,28423,69676,,,,,,,
14161,5588,69686,,,,,,,
14162,113,69697,,,,,,,
14163,16,69695,3,,,,,,
14164,16,69707,,,,,,,
14165,16,69712,,,,,,,
14166,15,69718,,,,,,,
14167,788,69729,,,,,,,
14168,16,69730,,,,,,,
14169,31724,69733,196,,,,,,
14170,1354,69737,,,,,,,
17235,39028,69746,,,,,,,
14172,16,69751,,,,,,,
14173,1874,69753,,,,,,,
14174,414,69757,,,,,,,
14175,16,69770,,,,,,,
17236,20349,69774,,,,,,,
14177,14569,69779,,,,,,,
14178,17,69795,,,,,,,
14181,113,69816,3,,,,,,
14182,16,69819,,,,,,,
14183,16,69825,4,,,,,,
14184,16,69822,,,,,,,
14185,16,69828,3,,,,,,
14186,16,69831,,,,,,,
14187,18441,69834,27,,,,,,
14188,16,69841,,,,,,,
14189,16,69857,3,,,,,,
14190,16,69865,,,,,,,
14191,16,69866,,,,,,,
14192,9153,69888,3,,,,,,
14193,16,69896,79,,,,,,
14194,788,69899,3,,,,,,
14195,16,69909,3,,,,,,
14196,414,69910,,,,,,,
14197,1587,69911,,,,,,,
14198,16,69912,,,,,,,
14199,16,69913,3,,,,,,
14200,16,69917,3,,,,,,
14201,16,69918,,,,,,,
14202,5588,69933,,,,,,,
14203,15,69951,,,,,,,
14204,16,69954,,,,,,,
14449,16,69963,27,,,,,,
14206,6899,69975,,,,,,,
14207,16,69981,,,,,,,
14208,16,69987,,,,,,,
17410,284,70113,,,,,,,
14210,3933,69992,4,,,,,,
14211,672,70015,,,,,,,
14212,554,70022,,,,,,,
14213,7298,70045,,,,,,,
14214,9698,70054,,,,,,,
14215,113,70058,,,,,,,
14216,554,70061,,,,,,,
14218,33593,26924,148,,,,,,
14219,16,70073,,,,,,,
14220,3046,70075,,,,,,,
14221,30,70075,,,,,,,
14388,33872,70932,,,,,,,
14223,16,70088,,,,,,,
14224,16,70090,,,,,,,
14225,33613,70106,,,,,,,
14226,113,70108,,,,,,,
14228,9150,70123,,,,,,,
14229,1340,70127,,,,,,,
14230,33620,70153,,1,3,,,,
14231,16,70160,,,,,,,
14232,4326,70161,,,,,,,
14233,33621,70162,,,,,,,
14234,1587,70166,,,,,,,
14235,16,70169,,,,,,,
14236,11766,70168,,,,,,,
14237,16,70171,,,,,,,
14238,16,70173,,,,,,,
14239,15,70187,,,,,,,
14240,16,70193,,,,,,,
14241,5588,70198,,,,,,,
14242,3631,70208,,,,,,,
14243,16,70210,,,,,,,
14244,10331,70217,,,,,,,
14245,16,70218,,,,,,,
14246,89,70226,,,,,,,
14247,3046,70227,,,,,,,
14248,33632,70228,,,,,,,
14249,672,70258,,,,,,,
14250,3925,70265,,,,,,,
14251,16,70286,,,,,,,
14252,33651,70294,,,,,,,
14253,554,70310,,,,,,,
15189,16,74778,,,,,,,
14450,16,70316,,,,,,,
14256,30,70321,3,,,,,,
14257,32153,70322,201,,,,,,
14258,18656,70325,3,,,,,,
14259,16,70331,,,,,,,
14260,16,70332,3,,,,,,
14261,16,70337,3,,,,,,
14262,20349,70345,3,,,,,,
17244,39043,70461,,,,,,,
14265,2587,70352,,,,,,,
17242,37120,70358,11,,,,,,
14267,113,70362,89,,,,,,
14268,20448,70366,216,,,,,,
14270,16,70368,,,,,,,
14271,2070,70370,27,,,,,,
14272,15438,70370,27,,,,,,
14273,16,70374,89,,,,,,
14274,3372,70375,27,,,,,,
14275,16,70376,,,,,,,
14276,11227,70386,27,,,,,,
14277,284,70389,,,,,,,
14278,4326,70402,,,,,,,
14280,17,70409,,,,,,,
14281,30,70414,,,,,,,
14282,29091,70419,,,,,,,
14283,33706,70444,,,,,,,
14284,284,70457,,,,,,,
14285,5889,70460,,,,,,,
17245,39044,70463,,,,,,,
14288,113,70464,,,,,,,
14289,284,70465,,,,,,,
14290,16,70468,,,,,,,
14291,33724,70476,27,,,,,,
14292,33728,70485,27,,,,,,
17246,39047,70485,27,,,,,,
14294,16,70486,,,,,,,
14295,346,70490,3,,,,,,
17411,284,70491,,,,,,,
14297,33738,70522,,,,,,,
14298,15,70523,,,,,,,
14299,264,70526,27,,,,,,
14300,1997,70529,,,,,,,
14301,15,70532,,,,,,,
14302,554,70536,,,,,,,
14303,16,70541,,,,,,,
14304,3925,70553,,,,,,,
14305,672,70554,,,,,,,
14306,5581,70568,,,,,,,
14307,33752,70570,,,,,,,
14308,16,70578,3,,,,,,
14309,20448,70582,216,,,,,,
14310,8128,70585,27,,,,,"Quelle: ""graff Stahrnberg von Donnenberg""",
14311,4007,70590,,,,,,,
14312,554,70611,,,,,,,
14313,17,70615,,,,,,,
14314,4051,70618,,,,,,,
14315,16,70637,3,,,,,,
14316,16,70639,,,,,,,
14317,4326,70651,,,,,,,
14318,16,70659,27,,,,,,
14319,15,70663,3,,,,,,
14320,16,70665,3,,,,,,
14321,9565,70669,160,,,,,,
14322,17,70672,,,,,,,
14323,15,70675,,,,,,,
14324,15,70677,,,,,,,
17247,39049,70678,,,,,,,
14328,3673,70685,,0,,,,"Da die Juden in ksl. Auftrag (in kay. negotys) unterwegs waren, war keine Leibmaut fällig.",
14329,17,70698,11,,,,,,
14330,33789,70701,,,,,,,
14331,17,70702,,,,,,,
14332,15,70703,3,,,,,,
14333,17,70708,,,,,,,
14334,16,70710,,,,,,,
14335,33805,70714,,,,,,,
14336,2572,70716,,,,,,,
14337,9306,70719,89,,,,,,
14338,23024,70722,,,,,,,
14339,284,70747,,,,,,,
14340,17,70750,,,,,,,
14341,33817,70751,,1,3,,,,
14342,16,70754,,,,,,,
14343,17,70755,,,,,,,
14344,1354,70762,,,,,,,
14345,17,70770,,,,,,,
14346,22927,70769,3,,,,,,
14347,16,70772,3,,,,,,
14348,1587,70774,,,,,,,
14349,16,70777,3,,,,,,
14350,16,70780,3,,,,,,
14351,645,70786,3,,,,,,
14352,16,70787,3,,,,,,
14353,101,70790,3,,,,,,
14354,5714,70796,,,,,,,
17127,23583,70792,3,,,,,,
17124,36983,70792,3,,,,,,
14357,16,70799,,,,,,,
14358,102,70806,3,,,,,,
14359,16,70809,,,,,,,
14360,1906,70810,27,,,,,,
14361,101,70813,3,,,,,,
14362,16,70814,3,,,,,,
14363,16,70823,,,,,,,
14364,11766,70826,,,,,,,
14365,16,70828,,,,,,,
14366,16,70831,,,,,,,
14367,15,70841,27,,,,,,
14452,16,70843,,,,,,,
14369,15974,70850,,,,,,,
14370,16,70854,,,,,,,
14371,16,70865,,,,,,,
14372,16,70871,,,,,,,
14373,30651,70872,,,,,,,
14374,16,70881,,,,,,,
14375,788,70886,,,,,,,
14376,16,70887,,,,,,,
14377,16,70895,,,,,,,
14378,5588,70896,27,,,,,,
14379,16,70899,,,,,,,
14380,33858,70903,,,,,,,
14381,28251,70905,27,,,,,,
14382,16,70912,3,,,,,,
14383,3372,70913,3,,,,,,
14384,22915,70918,3,,,,,,
14385,20448,70920,216,,,,,,
14386,5588,70924,,,,,,,
14387,16,70925,27,,,,,,
17250,39056,70932,,,,,,,
14390,22900,70936,,,,,,,
14391,3810,70939,27,,,,,,
14392,645,70942,,,,,,,
14393,21711,70947,27,,,,,,
17251,39058,70953,,,,,,,
14396,16,70954,,,,,,,
14397,672,70959,,,,,,,
14398,21765,70961,,,,,,,
14399,672,70964,,,,,,,
14400,1587,70975,10,,,,,,
14401,672,70988,,,,,,,
14402,20349,70989,,,,,,,
14403,15,70992,,,,,,,
14404,16,70997,,,,,,,
14405,16,70999,,,,,,,
14406,33897,71006,27,,,,,,
15394,1840,76032,27,,,,,,
15237,788,71017,3,,,,,,
14409,2704,71024,,,,,,,
15238,788,71028,193,,,,,,
14451,16,71032,,,,,,,
14457,18664,71034,,,,,,,
14573,34131,71034,,,,,,,
14414,16,71039,,,,,,,
14415,16,71048,,,,,,,
14416,411,71059,3,,,,,,
14417,16,71060,,,,,,,
14418,1587,71065,,,,,,,
14419,20448,71066,216,,,,,,
14420,16,71068,,,,,,,
17253,5394,71069,,,,,,,
14422,17,71078,,,,,,,
14423,16,71083,,,,,,,
14424,5682,71082,27,,,,,,
14425,16,71084,,,,,,,
14426,16,71087,,,,,,,
14427,33933,71101,3,,,,,,
14428,16,71103,27,,,,,,
14429,10629,71113,,,,,,,
14430,1036,71120,,,,,,,
14431,16,71130,,,,,,,
17013,5090,71131,,,,,,,
14433,16,71133,1,,,,,,
14434,16,71135,,,,,,,
14435,1906,71137,27,,,,,,
14453,16,71138,3,,,,,,
14437,17,71141,,,,,,,
14438,11603,71145,,,,,,,
14455,16,71152,27,,,,,,
14440,7298,71169,27,,,,,,
14441,16,71175,,,,,,,
14459,33957,71181,27,,,,,,
14575,34156,71181,27,,,,,,
14454,16,71185,,,,,,,
15188,16,70315,,,,,,,
14579,3441,71779,,,,,,,
14578,5592,71190,27,,,,,,
14462,14658,71203,,,,,,,
14463,16,71205,,,,,,,
14464,284,71209,,,,,,,
14465,10491,71208,27,,,,,,
14582,34166,71208,27,,,,,,
14467,411,71217,,,,,,,
14468,29530,71228,,,,,,,
14469,672,71233,,,,,,,
14470,33980,71006,27,,,,,,
17254,36491,71235,,,,,,,
14472,18630,71238,,,,,,,
14473,16,71242,,,,,,,
14474,16,71258,,,,,,,
14475,554,71260,,,,,,,
14476,16,71269,27,,,,,,
14477,7827,71270,,,,,,,
14478,16,71283,,,,,,,
14479,33985,71287,,,,,,,
14480,788,71289,,,,,,,
14481,16,71293,,,,,,,
14482,33992,71292,,,,,,,
14483,33993,71292,,,,,,,
14484,8523,71296,27,,,,,,
14485,16,71318,,,,,,,
14486,16,71321,,,,,,,
14487,7827,71329,,,,,,,
14488,16,71330,10,,,,,,
14489,17,71342,,,,,,,
14490,17,71349,,,,,,,
14491,17,71350,,,,,,,
14492,8618,71348,27,,,,,,
14494,34006,71354,,,,,,,
14495,34007,71348,27,,,,,,
14496,5972,71362,,,,,,,
14497,20448,71363,216,,,,,,
14498,16,71368,3,,,,,,
17192,38956,71365,27,,,,,,
14531,284,71538,,,,,,,
14502,16,71382,,,,,,,
14503,16,71383,3,,,,,,
14504,16,71386,,,,,,,
14505,16,71391,,,,,,,
14506,16,71400,,,,,,,
14507,16,71409,,,,,,,
17257,16,84846,,,,,,,
14509,16,71423,10,,,,,,
14510,672,71426,,,,,,,
14511,13448,71427,,,,,,,
14512,3631,71428,,,,,,,
14513,16,71436,,,,,,,
14514,16,71442,,,,,,,
14515,16,71455,,,,,,,
15758,36232,71461,148,,,,,,
14517,16,71473,,,,,,,
14518,6889,71481,3,,,,,,
14519,34040,71482,,,,,,,
14520,5588,71486,,,,,,,
14521,34042,71488,,,,,,,
14522,16,71490,,,,,,,
14523,113,71497,,,,,,,
14524,16,71500,,,,,,,
14525,4326,71502,,,,,,,
14526,17,71503,,,,,,,
14527,16,71510,,,,,,,
14528,22900,71512,,,,,,,
14529,16,71516,,,,,,,
17193,38957,71365,27,,,,,,
14532,16,71523,27,,,,,,
14533,17,71545,,,,,,,
14534,16,71550,,,,,,,
14535,17,71564,,,,,,,
14536,2070,71572,,,,,,,
14537,34069,71574,,,,,,,
17256,20349,71582,,,,,,,
14539,4246,71583,,,,,,,
14540,113,71594,,,,,,,
14541,27123,71599,,,,,,,
14542,27124,71599,,,,,,,
14543,16,71608,,,,,,,
14544,4007,71609,,,,,,,
17419,15,71616,,,,,,,
14546,2508,71623,,,,,,,
14547,554,71634,,,,,,,
14548,1906,71639,,,,,,,
14549,34083,71641,,,,,,,
14550,16,71648,,,,,,,
14551,16,71649,,,,,,,
14552,16,71650,,,,,,,
14553,15932,71655,3,,,,,,
14554,15,71671,,,,,,,
14555,16,71670,,,,,,,
14556,16,71680,10,,,,,,
14557,9150,71685,,,,,,,
14558,16,71686,,,,,,,
14559,34098,71699,27,,,,,,
14560,16,71712,,,,,,,
14561,34101,71713,,,,,,,
14563,554,71723,,,,,,,
14564,16,71727,,,,,,,
14566,23024,71731,,,,,,,
14567,34121,71733,,,,,,,
14568,34125,71744,27,,,,,,
14569,34126,71748,15,,,,,,
14570,89,71749,,,,,,,
14572,284,71754,,,,,,,
14576,34158,71775,,,,,,,
17259,5394,71810,,,,,,,
14580,34162,71190,27,,,,,,
14581,5429,71787,27,,,,,,
14583,1906,71222,,,,,,,
14584,34006,71792,,,,,,,
14585,3372,71796,,,,,,,
14586,16,71797,,,,,,,
14587,16,71798,,,,,,,
14588,15,28050,3,,,,,,
14589,30332,71801,,,,,,,
14590,672,71805,,,,,,,
14591,672,71807,,,,,,,
14592,16,71808,10,,,,,,
14594,5889,71823,,,,,,,
14595,16,71836,,,,,,,
14596,4326,71846,,,,,,,
14597,16,71852,,,,,,,
14598,1927,71853,,,,,,,
14599,16,71867,,,,,,,
14600,16,71868,,,,,,,
14601,16,71879,3,,,,,,
14602,16,71880,,,,,,,
14603,113,71882,,,,,,,
14604,16,71892,,,,,,,
14605,20231,71899,,,,,,,
14606,3058,71905,27,,,,,,
14607,16,71929,,,,,,,
14608,16,71934,,,,,,,
14609,284,71944,,,,,,,
14610,5588,71953,,,,,,,
14611,16,71966,,,,,,,
14612,17,71976,,,,,,,
14613,16,71983,,,,,,,
14614,16,71998,27,,,,,,
14615,411,72002,3,,,,,,
14616,16,72011,,,,,,,
14617,16,72012,,,,,,,
14618,554,72014,112,,,,,,
14619,16,72017,,,,,,,
14620,16,72019,,,,,,,
17129,284,72033,3,,,,,,
14622,16,72041,,,,,,,
14623,34242,72042,27,,,,,,
14624,6706,72051,,,,,,,
14625,5972,72055,,,,,,,
14626,89,72056,,,,,,,
14627,6362,72058,21,,,,,,
14628,16,72059,3,,,,,,
14629,16,72065,,,,,,,
14630,17,72067,,,,,,,
14631,16,72068,,,,,,,
14632,16,72092,,,,,,,
14633,16,72107,,,,,,,
14634,3925,72120,,,,,,,
14635,25725,72121,,,,,,,
14636,34265,72128,,,,,,,
14637,16,72139,,,,,,,
14638,16,72141,,,,,,,
14639,17990,72155,3,,,,,,
14640,17,72162,,,,,,,
14641,34006,72169,,,,,,,
14642,16,72173,,,,,,,
14643,16,72176,,,,,,,
14644,16,72188,,,,,,,
14645,16,72190,10,,,,,,
14646,16,72191,,,,,,,
14647,4326,72192,,,,,,,
14648,1911,72196,,,,,,,
14649,1587,72200,,,,,,,
14650,16,72205,,,,,,,
14651,16,72206,,,,,,,
14652,284,72208,,,,,,,
14653,34006,72209,,,,,,,
14654,34295,72214,17,,,,,,
14655,3569,72222,,,,,,,
15393,264,76030,27,,,,,,
14657,554,72226,,,,,,,
14658,16,72231,,,,,,,
14659,16,72232,,,,,,,
14660,1587,72235,,,,,,,
17260,34538,72246,,,,,,,
14662,16,72248,,,,,,,
14664,672,72258,,,,,,,
14666,1587,72291,10,,,,,,
14667,16,72295,,,,,,,
14668,264,72296,,,,,,,
14669,16,72303,,,,,,,
14670,113,72310,89,,,,,,
14671,34322,72313,3,,,,,,
14672,113,72322,,,,,,,
14673,34006,72323,,,,,,,
14674,15,72328,,,,,,,
14675,113,72337,,,,,,,
14676,554,72338,27,,,,,,
14677,672,72340,,,,,,,
14678,3583,72360,,,,,,,
14679,2701,72364,,,,,,,
14680,102,72371,,,,,,,
14681,1927,72376,,,,,,,
14682,7375,72391,,,,,,,
17261,39100,72396,,,,,,,
14685,672,72403,,,,,,,
14686,34347,72410,27,,,,,Reise von Innsbruck nach Wien.,
17130,38903,72410,27,,,,,,
14688,17,72414,,,,,,,
14689,264,72422,,,,,,,
14690,16,72430,27,,,,,,
14691,29808,72435,,,,,,,
14692,16,72435,3,,,,,,
14693,16,72438,3,,,,,,
14694,16,72440,216,,,,,,
14695,414,72448,3,,,,,,
14699,1906,72454,27,,,,,,
14698,3928,72453,27,,,,,,
14700,16,72474,27,,,,,,
14701,1587,72476,,,,,,,
14702,6203,72494,27,,,,,,
14703,16,72495,44,,,,,,
14709,20448,72502,216,,,,,,
17157,788,72497,3,,,,,,
14710,16,72511,,,,,,,
14711,34393,72521,27,,,,,,
14712,16,72523,,,,,,,
14713,16,72528,,,,,,,
14714,788,72536,27,,,,,,
14715,414,72540,3,,,,,,
14716,1927,72544,10,,,,,,
14717,16,72553,,,,,,,
14718,7375,72554,,,,,,,
14719,113,72555,,,,,,,
14720,113,72558,,,,,,,
14721,16,72560,,,,,,,
14722,113,72561,,,,,,,
14723,20448,72564,216,,,,,,
14725,896,72576,27,,,,,,
14726,4326,72578,3,,,,,,
17179,38935,72580,27,,,,,,
14728,16,72591,,,,,,,
14729,16,72601,,,,,,,
14730,16885,72603,,,,,,,
14731,16,72605,,,,,,,
14732,34422,72629,,,,,,,
17480,27250,74129,11,,,,,Laut Passbrief mautbefreit.,
14734,33034,72632,,,,,,,
14735,16,72633,,,,,,,
14736,113,72639,3,,,,,,
14737,16,72640,,,,,,,
14738,16,72641,,,,,,,
14739,3631,72645,,,,,,,
14740,113,72648,,,,,,,
14741,554,72654,,,,,,,
14742,16,72655,,,,,,,
14743,4118,72656,,,,,,,
14744,16,72659,,,,,,,
14745,16,72671,,,,,,,
14746,7089,72593,,1,6,,,,
14747,16,72691,,,,,,,
14748,16,72694,,,,,,,
14749,15,72697,,,,,,,
14751,34440,72704,11,,,,,,
14752,7622,72704,11,,,,,,
14753,16,72706,,,,,,,
17262,39104,72710,,,,,,,
14755,34447,72713,,,,,,,
14756,20059,72718,,,,,,,
14757,3482,72721,,,,,,,
14758,1587,72734,,,,,,,
14759,113,72733,,,,,,,
14761,34455,72746,,,,,,,
14765,113,72760,,,,,,,
14763,34457,72757,3,1,22,4,,Leibmaut 1 fl. 30 kr. pro Person.,
