person_verknuepftId,personenId1,personenId2
9522,13774,27347
9523,13774,27285
9524,28502,4454
9525,28507,21731
9526,28507,2951
16811,21637,4183
9528,28510,2629
9529,28510,162
9530,28512,2100
9531,28513,3039
9532,28514,4086
9533,28518,51
9534,28523,2164
9535,28523,13179
9536,28523,16847
9537,28525,1118
9538,28526,4037
9539,3681,7463
9546,28536,28110
9547,28537,10425
9548,28538,3978
9549,28541,26614
9550,28544,11774
9551,28546,15225
9552,28546,26891
9553,28547,26909
9554,28549,26787
9555,28549,4721
9556,28549,26755
9557,28550,6111
9558,28550,1270
9559,28556,25137
9560,28557,26541
9561,28560,9334
9562,28560,21477
9563,28565,11081
9564,28566,5996
9565,28566,26784
9566,28573,2777
9567,28576,683
9568,28580,27769
9569,28580,27768
9570,28583,6787
9571,28586,23947
9572,28586,20832
13163,35751,17696
9574,28588,2420
9575,28588,2930
9576,28595,3160
9577,28596,21129
9578,28598,12504
9579,28604,19262
9580,28608,3806
9581,28619,18065
15302,39057,4192
9705,28888,9774
9704,28888,27365
9703,28888,10217
9586,28627,767
9587,28627,7142
11877,15742,1362
9589,28634,10908
9590,9135,5853
9591,28637,10732
9592,28637,2176
9593,28638,14441
9594,28640,22834
9595,28640,22310
9596,28640,21464
9597,28640,10671
9598,28641,568
9599,28645,3024
9600,28646,2221
9601,28646,2245
9602,28650,2878
9603,12826,24291
9604,12826,18844
9605,18844,24291
9606,28654,2422
9607,28654,4262
9608,28655,2302
9609,28655,27031
17075,4264,14861
9611,28662,11222
9612,28662,18330
9613,28662,19221
9614,28662,19536
9615,28663,23977
9616,28669,26971
9617,28669,27298
9618,28671,23289
9619,28674,42
9620,28676,8325
9621,28679,26685
9622,28681,24922
9623,28685,635
9624,28685,3581
9625,28685,6887
9626,28685,6937
9627,28687,28423
9628,28689,7211
9629,28692,705
9630,28692,9360
9635,28718,20768
9636,28718,20991
9637,28724,3811
15268,39032,34267
15267,39032,37314
15266,39031,24740
15256,39025,28178
9642,28728,2560
9643,28728,11948
9644,28732,17770
9645,28735,
13467,4210,6327
9647,15278,26566
9648,2989,11134
9649,28749,17136
9650,28750,26602
9651,28750,3806
9652,28750,28608
9662,28775,18454
9663,28780,1192
9664,28780,2087
9665,28780,19805
9666,28794,10768
9667,28794,10755
9668,28798,14148
9669,28802,22949
9670,28802,28503
9671,28806,27908
9673,28822,2531
15304,33916,8277
9675,28829,23977
9676,28830,27782
9677,28833,3042
16721,11294,11516
16718,39037,1678
16717,5637,7293
9681,28840,21118
9682,28841,27520
9683,28850,16692
9684,28851,28719
9685,28851,19434
9686,28854,9474
9687,28854,28384
9688,28858,28540
9689,28608,26602
16020,10855,217
9691,5935,217
9692,5935,2148
9693,5935,3311
9694,5935,10855
9695,5935,21873
9696,28868,6756
9697,28868,5189
9698,28872,23247
9699,28873,26612
9700,28884,28459
9701,28884,6389
9702,28886,28391
9706,28891,23729
9708,28894,23819
9709,28896,2335
9710,28896,1153
15729,17924,36449
9712,28900,3935
9713,28905,5760
9714,28909,16757
9715,28920,27475
9716,28923,194
9717,28923,2396
9718,28923,27525
9719,28924,3931
9720,12488,8149
9721,8644,2376
9722,16400,1716
15888,9319,10155
9724,21400,10969
9725,28927,15551
9726,28928,2812
9727,28929,20601
9728,28929,27278
9729,28653,9427
15646,39253,5067
9731,28890,16030
9732,28890,21725
16553,39616,36213
9734,28939,22372
9735,28939,4302
9736,28939,1341
9737,28939,3416
9738,28939,2870
9739,28944,8599
9740,28946,1283
9741,28946,2994
9742,28946,6337
9743,28946,8096
9744,28946,11514
9745,28946,27973
9746,28948,28039
9747,28950,14195
9748,28954,26981
9749,26541,26792
9750,26541,26653
9751,26541,28004
9752,28957,28602
9753,26792,26653
9754,26792,28004
9755,28557,26653
9756,28557,28004
9757,28557,26792
17065,32381,31109
9759,24330,11332
9760,28962,855
9761,28962,28221
9762,28962,6635
9763,28962,19160
9764,28966,28139
9765,28968,3621
9766,28970,20128
9767,28970,12394
9768,28978,3821
9769,28985,10018
9770,28985,27687
9771,28985,1895
9772,28986,28268
16946,13576,24407
9774,28992,11294
9775,28995,28353
9776,29003,1469
9777,29003,2308
9778,29003,16949
9779,29003,28033
9780,29005,192
9781,29005,4325
9782,29005,4975
9783,29005,11107
9784,29005,13405
9785,29005,20338
9786,29010,28055
12539,34129,2608
9788,29012,5925
10172,29014,6849
9790,29015,7315
9791,29017,15225
9792,29017,27492
9793,29017,27765
9794,29017,26891
9795,29018,9320
9796,29018,14044
9797,29018,26883
15021,38929,22478
9799,29032,24137
9800,29032,27036
9801,29032,23023
9802,29037,1089
9803,29037,1338
9804,29037,5507
9805,29037,9038
9806,29037,9151
9807,29037,16409
9808,29037,27172
9809,29037,27817
9810,29037,28320
9811,29037,28491
9814,29047,11648
9815,29051,7814
9816,29053,12819
9817,20787,413
9819,29058,12884
9820,29058,15291
9821,29058,15520
9822,29058,28379
9823,29069,973
9824,29071,7392
9825,29073,24468
9826,29073,28106
9836,29057,17107
9837,29057,635
9838,29057,3581
9839,29057,6887
9840,29057,28685
9841,29057,6937
9842,29107,3931
9843,29107,28924
9844,29116,3881
9845,29116,19588
9846,29116,8243
9847,29116,3277
9848,29116,5577
9849,29116,28769
9850,29124,2682
9851,29124,27001
9852,29124,727
9853,29124,17514
9854,29125,13168
9857,2,9658
9858,29131,2305
9859,29132,6890
9860,29133,12392
9865,29146,2584
9866,29146,5949
9870,29153,28288
9871,29159,4541
9872,29160,8147
9873,29161,26561
9874,29161,26502
9875,29162,580
9876,29165,13052
9877,29165,27071
9878,29165,2091
9879,29166,4542
9880,29167,13796
9881,29167,26808
9882,29170,8309
9883,17390,18785
9884,29172,18785
9885,29172,17390
9886,29173,6534
9887,29175,6677
9888,29175,6311
9889,29175,2693
9891,29176,9292
9892,29177,2320
16808,39315,28367
9894,29189,1000
9895,29189,6919
9896,29192,23343
9897,29194,19986
9898,29194,19986
9899,29196,10295
9900,29202,28864
9901,29207,19119
9903,29211,26783
9904,29211,27099
9905,29215,6339
9906,29215,27095
9907,29217,9208
9908,29217,23811
9909,20453,29219
9910,29229,19923
9911,29231,20017
16904,3213,29232
16905,3332,17768
9914,28287,15936
9915,29239,27018
9916,29240,4894
9917,29240,21462
9918,29240,22975
9919,29240,27565
9920,29240,28441
9921,29243,29153
9922,29243,26855
9923,29247,29018
10949,30672,11239
10948,30672,3808
10947,30672,29249
9927,15645,27715
9928,29256,26679
9929,29256,19342
9930,29258,17105
9931,29272,7646
9932,19687,1285
9933,19687,12895
9934,19687,13502
9935,19687,13499
9936,19687,4406
11756,31985,21063
9940,29281,584
9941,29286,2014
9942,29291,2790
9943,29296,26691
9944,15404,5075
9945,29298,621
9946,29298,14780
9947,29298,21980
9948,29300,6644
9949,29300,5196
9950,29300,17386
9951,20476,10666
14449,38531,1336
15641,29306,2674
9954,16464,16185
9955,29309,28555
9956,29315,17256
9957,29315,12516
9958,29315,20343
9959,29315,19553
9960,29323,5334
9961,29323,14479
9962,29334,27119
9963,29335,28613
9964,29337,16795
9965,14219,163
9966,14219,19937
9969,29340,22750
9970,29340,15788
9972,29352,18698
9973,29352,18982
16599,26311,14867
9975,29368,28952
9976,29370,16670
9977,29371,26482
9978,29376,611
9979,29379,17599
9980,29382,5898
17038,2178,39338
9982,29385,28849
9983,29388,15645
9984,29388,27715
9985,29399,820
9986,29399,2563
16164,13330,7364
9988,21129,16319
9991,11151,19661
9992,11151,846
9993,29404,18542
9994,29404,3404
9995,7993,11990
9996,7993,28786
9997,29407,27920
9998,29409,8720
9999,29409,553
10000,29409,9457
10001,29410,28534
10002,29411,6504
10003,29411,17108
10004,29411,6581
10005,29411,7161
10006,29412,20222
10007,29412,3382
10008,29412,10418
10009,29412,27841
10010,29412,28416
10011,29412,637
10012,29412,6802
16802,21555,32557
10014,29413,5800
16799,21237,9868
10016,29413,28309
10017,29418,2109
10018,29418,6238
10019,29418,6286
10020,29418,22501
11821,32185,30288
10022,3966,14726
10023,29424,13084
10024,29426,14436
10025,13177,7255
11950,32467,4074
11949,32467,19588
10028,29430,19034
10029,29431,27110
10030,29432,1284
10031,29432,2396
10032,29432,606
10033,29436,1722
16884,18815,17144
10035,29436,14199
10036,29439,26901
10037,29440,1668
10038,29440,5201
10039,29442,26468
16763,29449,9751
10042,29450,28562
10317,29771,27661
10044,29454,27612
10045,29460,29216
10046,29462,7392
10047,29463,3630
10048,29463,11081
10049,29463,9556
10050,29465,7351
10051,29467,27151
10052,29468,5738
10053,29468,1190
10054,29468,1357
10055,29468,1555
17160,6532,2166
10057,29468,18575
10058,29468,20039
10059,29470,3636
10060,29470,5638
10061,29470,26796
11878,15742,8077
10063,29472,22440
10064,29472,24184
10065,29472,17748
10066,29472,12827
10067,29474,24735
10068,29477,27505
10069,29478,8573
10070,29478,14775
10071,29478,12416
10072,29478,148
10073,29478,9490
10074,29478,20582
10075,29478,21568
10076,29478,5
10077,29478,15365
10078,29478,21902
10079,29479,496
10080,29481,6471
10081,29481,11083
10082,29485,26596
10083,29485,28198
10084,29487,27917
10085,29487,26818
10086,29489,20047
10087,29489,26973
10088,29494,20836
10089,29494,9105
10090,29494,22754
10091,29494,7495
10092,29494,15093
10093,29494,17762
10094,29494,20035
10095,29494,25175
10096,29494,26494
10097,29494,19758
10098,29494,11906
10099,29494,20744
10100,29494,315
10101,29494,4780
10102,29497,28679
10103,29497,26685
10104,29498,14725
10105,29499,11260
10106,29505,339
10107,29505,10945
10108,29509,27729
10109,29510,2969
10110,29510,6259
10111,29511,19805
10112,29513,17324
10113,29514,173
10114,29514,1495
10115,29514,6061
10116,29514,12179
16839,31114,9819
10118,29514,23748
10119,29518,13005
10120,29520,10255
10121,29520,26215
10122,29523,28172
10123,29527,26529
10124,29535,28677
10125,3408,3675
10126,29538,9208
10127,29538,23811
10128,29538,29217
10132,29548,29374
10133,29552,1734
10134,29554,24735
10135,29554,29474
10137,29555,27226
10138,29557,29117
10139,29558,27027
10140,29559,2532
10141,29559,14705
10142,29559,16001
10143,29559,12073
10144,29559,14642
10145,29560,27879
10146,29562,29122
10147,29565,27132
10148,29567,3293
10149,29569,4317
10150,15852,17109
10151,15142,17109
10152,15142,15852
10153,29576,28581
10154,29577,12538
10155,29579,11582
10156,15482,5112
10157,15482,8157
10158,8157,5112
10159,29581,23594
10259,29693,4358
10161,29586,491
10162,29588,3937
10163,29588,20922
10164,29588,2397
10165,29588,15742
10166,29588,4405
11825,32206,
10169,29603,21442
10171,29603,12397
10173,26858,6849
10177,10722,27170
10178,10722,29471
10180,27170,29471
17093,39769,11366
10182,29471,8891
10183,11790,28707
10184,29611,10722
10185,29611,19835
10186,29611,27170
10187,29611,29471
10188,29612,19946
16804,8693,22381
10190,29617,1284
10191,29617,4457
10192,29617,9336
16048,27240,5986
10194,29617,10540
10195,29617,13153
10196,29617,27870
10197,29617,1342
10198,29617,21309
10199,29617,8613
10200,29620,23216
10201,29620,26361
10202,29620,1411
10203,29620,5743
10204,29620,15781
10205,29625,26515
10206,29625,27119
10207,29625,29334
10208,29626,22583
10209,29626,27203
10210,29628,17331
10212,29629,4214
10213,29629,5161
10214,29629,8767
10215,29629,610
10216,29629,15797
10217,29632,26618
13044,35345,975
10219,29636,27260
10220,29639,5356
10221,29639,27764
10222,29645,26864
10223,29647,28371
15936,30649,16681
10225,29652,26229
10226,29656,7821
10227,29657,15480
10228,29658,22366
10229,10420,11205
10230,29661,26713
10231,29661,27107
10232,29661,5252
14093,38007,26206
10234,29662,5971
10235,29662,22725
10236,29668,27077
10237,29668,27168
11620,30493,451
10239,29674,27741
10240,29674,12876
10241,29674,15345
10242,29674,16492
10243,29674,27031
10244,29674,2981
10245,29674,1571
10246,29674,2302
10247,29676,27208
10248,29679,26801
10249,29679,26993
10250,29679,28034
10251,29680,18041
10252,29681,16062
10253,29681,2159
10254,29681,9316
10255,29687,4713
10256,29687,13011
16189,39346,30252
10260,29693,9217
10261,29695,26767
10262,29696,640
10263,29696,4313
10264,29696,11809
10265,29696,17672
10266,29699,29664
10267,29699,28986
10268,29701,2993
10269,29701,4825
10270,29701,5884
10271,29701,21926
10272,29701,23179
10273,29704,1080
10274,29704,3378
10275,29705,29161
10277,29707,13898
10278,29709,18832
10279,29709,19871
10280,29709,8502
10284,29720,29286
10285,29720,5501
10286,29720,20648
10287,29722,23988
10288,29722,25907
10289,29724,23436
10290,29730,26630
10291,29731,29731
10292,29734,22935
10294,29734,11165
10295,29735,22824
10296,29735,22937
10297,29737,26196
10298,29738,12549
10299,29738,8509
10737,30337,1519
10301,29743,1935
10302,29743,8906
10303,29743,26895
10304,7233,3662
10305,29752,17294
10306,29752,21148
12065,32733,19388
10308,29754,26518
10309,29754,22845
10310,29754,1349
10311,29754,25190
10312,29758,10664
10313,29758,23455
10314,29759,655
10318,29772,23590
10319,29774,27661
10320,29774,29377
10321,29774,22215
10322,29774,10517
10323,29775,3627
10324,29775,16756
10325,29775,21430
10326,29775,27345
10327,29775,227
10329,29782,13456
10330,29782,419
10331,29784,3271
10332,29788,253
10333,29789,8671
10334,29790,11718
10335,29790,15638
10336,29790,22284
10337,29794,27059
10338,29796,227
10339,29801,24791
10340,10321,12393
10341,29803,19866
10342,29803,8152
10343,29805,13930
10344,29806,1720
10345,29806,14197
17136,7135,19402
10347,29807,28346
10348,29807,27178
10349,29807,4126
10350,29811,5729
10351,29811,3951
10352,29811,4628
10353,29811,1093
10354,29811,9798
10355,29811,12759
16608,39676,4361
10357,29826,29153
10358,29826,26855
10359,29826,28288
10360,29826,29243
10361,29827,7314
10362,29836,1631
10363,29836,23812
10364,29840,26736
10365,29846,1063
10366,29846,4998
10367,29846,10892
10368,29846,17320
16828,14260,12949
10373,29848,18562
10376,29848,16085
10377,29851,28086
10378,29851,28167
10379,29853,28968
10380,29855,216
16722,39742,26875
16724,18504,30884
16723,9133,27691
15731,16271,28892
10391,29857,5125
10392,29857,1671
10393,29858,21166
10394,29858,6042
10395,29860,11411
10399,29868,1460
10400,29879,28904
10401,29883,17910
10402,29883,22576
10403,29893,26553
10404,29894,26553
10407,29898,1336
10408,29898,2234
10409,29898,9943
10410,29898,27134
10411,29898,2040
10412,29898,10022
10413,29907,17264
10414,29911,27365
10415,29912,3648
10416,29913,9688
10417,29921,20730
10418,20730,29921
10419,29923,23903
10420,29928,22628
10421,29933,19788
10422,29933,8320
10423,29933,22067
10424,29933,8682
10425,29933,16954
13511,36728,3764
13510,36727,14068
10430,29940,821
10431,29940,11232
10432,29940,19932
10433,29943,16433
10434,29944,5967
17043,36039,34652
10438,29946,3090
10439,29947,26672
10440,29947,28375
10441,29955,29208
10442,29961,28539
10443,29962,2145
10444,29962,2179
10445,29966,386
10446,29966,27308
10447,29966,20367
10448,29966,15969
10450,29974,28986
10451,29974,28268
10452,29976,3273
10453,29979,27882
10454,29979,29143
10455,29981,4737
10456,29983,17740
10457,29985,12106
10458,29985,21107
10459,29986,8128
10460,29986,9953
10461,29986,4482
10462,29986,968
10463,29986,6502
10464,29986,16990
10465,29986,17483
10466,29987,9270
10467,29987,6854
10468,29990,611
10470,29990,29376
10471,29992,18337
10472,29996,21042
10473,29996,25770
13223,35907,12797
13222,35907,11011
10476,30003,29682
10477,30004,7606
16845,29090,3511
10479,30004,22872
10480,30008,28583
10481,30009,7454
10482,30010,2166
10483,30010,11585
10484,30010,6277
10485,30010,1595
10486,30010,1357
10487,30011,2290
10488,30012,13317
10489,30019,19370
10491,30019,2909
10492,30020,26767
10493,30020,29695
10494,30021,23976
10495,30021,9174
10496,30022,5965
10497,30022,27204
10498,30022,2306
14683,38693,23807
14682,38693,31894
16196,26348,15897
16194,3094,6552
16195,18658,16431
10504,30028,1687
10505,30028,12028
10506,30029,10080
10507,30033,5228
10508,30033,7102
10509,30033,12793
10510,30033,16626
10511,30033,24170
10512,30036,1985
10513,30036,993
10514,30041,29499
10515,30041,5078
10516,30044,14111
10517,30044,27557
10518,30044,27548
10519,30044,28066
16990,17323,21449
15833,29879,33767
15832,28904,33767
10525,30047,17551
16984,9813,21449
16983,9813,17323
16977,508,17323
16976,39157,1091
16978,508,21449
16975,8491,1091
10535,30048,29199
10536,30054,15392
16535,26701,13421
16534,26595,28716
10539,30059,27122
10540,30062,3822
10541,30069,8965
10542,30069,10761
10543,30071,5142
10544,30071,7829
10545,30071,14286
10546,30071,14093
10547,30071,19121
10548,30071,2993
10549,30071,4825
10550,30071,5884
10551,30071,21926
10552,30071,23179
10553,30071,29701
10554,30071,3184
10555,30071,11460
10557,30085,15697
10558,30091,26608
10559,30091,8677
10560,30091,5156
10561,30091,12960
10563,30101,2783
10564,30101,6422
10565,30101,13485
10566,30101,24647
10567,30110,1553
10568,30110,7595
10569,30110,9700
10570,30110,17756
10571,30114,6933
10572,30114,20335
10573,30115,1836
10574,30115,6819
10575,30115,15894
10576,30117,2327
10577,30117,8185
10578,30117,12486
10579,30117,15006
10580,30118,25457
10581,30121,27334
10582,30121,27670
10583,30121,28323
13458,701,9593
10585,30129,11245
10586,30129,16594
10587,30129,28016
10588,30129,11451
10589,30129,844
10590,30129,14724
10591,30130,344
10592,30130,8789
10593,30130,15396
10594,30130,22551
10595,30131,27950
10596,30135,1455
10597,30135,16164
10598,30135,13435
10599,30135,4680
10600,30140,28782
10601,30141,14889
10602,30141,540
10603,30141,1113
10604,30141,1801
10605,30141,5451
10606,30141,9457
10607,30141,13648
10608,30141,13732
10609,30141,15651
10610,30141,23419
10612,30153,4322
10613,30153,20396
10614,30164,29889
10615,30164,29161
10616,30191,1220
10617,30191,6958
10618,30192,972
10619,30203,5805
10620,30203,20026
10621,30203,191
10622,30204,16953
10623,30204,779
10624,30204,6706
10625,30204,5576
10626,30204,10571
10627,30204,27574
10628,30204,8682
10629,30204,20274
10630,30204,16256
10631,30204,5610
10632,30204,28891
10633,30204,23729
10634,30204,26843
10635,30204,14847
10636,30204,9259
10637,30204,1804
10638,30204,10044
10639,30204,4796
10640,30204,28301
10641,30204,27721
10642,30212,20588
10643,30214,3472
10644,30214,16163
10645,30215,27875
10646,30216,22094
10647,30216,29651
10648,30224,23669
10649,30230,29344
10650,30233,1063
10651,30233,4998
10652,30233,10892
10653,30233,17320
16827,14260,8069
10655,30241,5667
10656,30241,16846
10657,30241,17695
15863,39014,30333
10659,30245,2989
10660,30247,16026
10661,30247,2081
10662,30249,17750
10663,30252,28895
10664,30252,5429
10665,30252,13048
10666,30253,23384
10667,30253,26925
10668,30254,14138
10669,30254,19421
10670,30254,24010
10671,30254,2435
10672,30259,25943
11711,31841,31192
11710,31839,31160
11709,31837,3065
10676,30271,26492
10677,30272,14768
14780,38804,
14779,38804,5431
14774,38799,19770
10681,30282,1064
10682,30282,13977
10683,30284,10425
10684,30285,28075
10685,30285,30027
10686,30286,26268
10687,30286,3827
10688,30286,21551
10689,30286,13069
10690,30287,9782
10691,30287,22421
10692,30288,12106
10693,30288,21107
10694,30289,27359
10695,30294,29551
10696,30296,837
10697,30296,12881
10698,30296,28144
10699,30296,27842
10700,30297,30002
10701,30303,27531
10702,29862,26656
10703,30304,15652
10704,30305,12579
10705,30305,11081
10706,30305,5777
10707,30306,726
10708,30308,21968
10709,17638,8876
10710,17638,10219
10711,17638,16954
10713,13024,8021
10714,29771,29377
10715,29771,10517
10716,29771,22215
10717,30314,11081
10718,30314,5777
10719,30314,14372
10720,30314,28951
16812,21637,32228
16795,32130,18371
14816,38827,10640
16794,32130,21454
10727,11250,29055
10728,30320,13495
10729,30325,13977
10730,30325,22917
10731,30325,6751
10732,30325,7273
10733,30325,3795
10734,30325,27447
10735,30329,5256
10736,30329,6932
10738,30338,10378
10739,30340,22373
10740,30346,5193
10742,30350,8565
10743,27629,27651
10744,30351,10148
10745,30352,7868
10746,30352,20456
10747,30357,7087
10748,30363,18865
10749,30366,29257
